Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712963815.75,0,0,53.5,0.0,0.0,0.0,25.20333984375,32.92676565371352,995.7544980783182,146.69099145159748,104214.5
1712963817.71,0,0,53.5,0.0,0.0,0.0,25.21994140625,32.922507917832014,995.7453017034663,146.76864537056818,100635.0
1712963819.75,0,0,46.0,0.0,0.0,0.0,25.23849609375,32.91553844714224,995.7464884106003,146.75862484109078,99304.0
1712963821.72,0,0,42.5,0.0,0.0,0.0,25.25431640625,32.905426937965444,995.75262908995,146.7067730831406,97998.5
1712963823.75,0,0,43.0,0.0,1.0,1.0,25.269453125,32.89236242166464,995.753111181996,146.70270230790095,97998.5
1712963825.72,0,0,54.5,0.0,1.0,1.0,25.283125,32.86760118561099,995.7504014328972,146.72558330484762,97376.0
1712963827.74,0,0,54.5,0.0,1.0,1.0,25.295234375,32.854260596613315,995.757222801695,146.66798410742973,97456.5
1712963829.72,0,0,50.5,0.0,1.0,1.0,25.30998046875,32.82960275175708,995.7644535772966,146.60692823226387,98411.5
1712963831.75,0,0,67.5,0.0,1.0,1.0,25.3196484375,32.78425853355196,995.7647297810474,146.6045959984137,103995.0
1712963833.73,0,0,60.0,0.0,1.0,1.0,25.3333203125,32.71619133746938,995.7666152472832,146.5886753914897,110899.0
1712963835.69,0,0,60.0,0.0,1.0,1.0,25.3333203125,32.71619133746938,995.7666152472832,146.5886753914897,110899.0
1712963837.72,0,0,59.5,0.0,1.0,1.0,25.348750000000003,32.628106936503855,995.7666270015012,146.58857614280186,119366.5
1712963839.75,0,0,51.5,0.0,1.0,1.0,25.3630078125,32.53996489599857,995.769419283329,146.56499856722695,126447.5
1712963841.72,0,0,61.5,0.0,1.0,1.0,25.378925781249997,32.45202151820692,995.7720255092265,146.54299205526513,132027.0
1712963843.75,0,0,54.5,0.0,1.0,1.0,25.39845703125,32.378860611954146,995.7756338999055,146.51252354836114,134854.5
1712963845.7,0,0,54.5,0.0,1.0,1.0,25.4184765625,32.30289434329097,995.7809175510874,146.46790959912423,137268.5
1712963847.75,0,0,46.0,0.0,1.0,1.0,25.44025390625,32.23863915648016,995.779726864453,146.4779634624714,138561.0
1712963849.72,0,0,57.5,0.0,1.0,1.0,25.46369140625,32.15729121908695,995.7820274082908,146.45853825401497,141343.5
1712963851.76,0,0,54.0,0.0,0.5,0.5,25.48947265625,32.05606223253576,995.7851992941288,146.43175569163836,143003.0
1712963853.72,0,0,45.0,0.0,0.5,0.5,25.51935546875,31.955264836592132,995.7928866636432,146.36684589290672,143702.0
